CAD_U|CABEU|E4675|AIQ|20140518085412|BEU-30|||//6/28/2014 1:26:32 AM
CAD_U|CABEU|E4676|AIQ|20140508202901|BEU-30|||//6/28/2014 1:26:33 AM
CAD_U|CABEU|E4676|AIQ|20140508202901|BEU-30|||//6/28/2014 1:26:33 AM
CAD_U|CABEU|E4676|AIQ|20140508202901|BEU-30|||//6/28/2014 1:26:33 AM
CAD_U|CABEU|E4677|AIQ|20140415102351|BEU-30|||//6/28/2014 1:26:34 AM
CAD_U|CABEU|E4677|AIQ|20140415102351|BEU-30|||//6/28/2014 1:26:34 AM
CAD_U|CABEU|E4677|AIQ|20140415102351|BEU-30|||//6/28/2014 1:26:34 AM
CAD_U|CABEU|E4681|AIQ|20140512075831|BEU-30|||//6/28/2014 1:26:35 AM
CAD_U|CABEU|E4681|AIQ|20140512075831|BEU-30|||//6/28/2014 1:26:36 AM
CAD_U|CABEU|E4681|AIQ|20140512075831|BEU-30|||//6/28/2014 1:26:36 AM
CAD_U|CABEU|E4684|AIQ|20140625182244|BEU-35|||//6/28/2014 1:26:37 AM
CAD_U|CABEU|E4684|AIQ|20140625182244|BEU-35|||//6/28/2014 1:26:37 AM
CAD_U|CABEU|E4685|AIQ|20140605061458|BEU-30|||//6/28/2014 1:26:38 AM
CAD_U|CABEU|E4685|AIQ|20140605061458|BEU-30|||//6/28/2014 1:26:38 AM
CAD_U|CABEU|E4685|AIQ|20140605061458|BEU-30|||//6/28/2014 1:26:38 AM
CAD_U|CABEU|E4686|AIQ|20140617174003|BEU-30|||//6/28/2014 1:26:39 AM
CAD_U|CABEU|E4686|AIQ|20140617174003|BEU-30|||//6/28/2014 1:26:39 AM
CAD_U|CABEU|E4686|AIQ|20140617174003|BEU-30|||//6/28/2014 1:26:39 AM
CAD_U|CABEU|E4691|AIQ|20140513064108|BEU-30|||//6/28/2014 1:26:40 AM
CAD_U|CABEU|E4691|AIQ|20140513064108|BEU-30|||//6/28/2014 1:26:40 AM
CAD_U|CABEU|E4691|AIQ|20140513064108|BEU-30|||//6/28/2014 1:26:40 AM
CAD_U|CABEU|E4693|AIQ|20140617172542|BEU-30|||//6/28/2014 1:26:41 AM
CAD_U|CABEU|E4693|AIQ|20140617172542|BEU-30|||//6/28/2014 1:26:41 AM
CAD_U|CABEU|E4693|AIQ|20140617172542|BEU-30|||//6/28/2014 1:26:41 AM
CAD_U|CABEU|E4694|AIQ|20140625182255|BEU-30|||//6/28/2014 1:26:42 AM
CAD_U|CABEU|E4694|AIQ|20140625182255|BEU-30|||//6/28/2014 1:26:42 AM
CAD_U|CABEU|E4699|AIQ|20140624173820|BEU-30|||//6/28/2014 1:26:44 AM
CAD_U|CABEU|E4699|AIQ|20140624173820|BEU-30|||//6/28/2014 1:26:44 AM
CAD_U|CABEU|GAB1|AIQ|20140627171210|BEU-30|||//6/28/2014 1:26:45 AM
CAD_U|CABEU|GAB1|AIQ|20140627171210|BEU-30|||//6/28/2014 1:26:45 AM
CAD_U|CABEU|GAB1|AIQ|20140627171210|BEU-30|||//6/28/2014 1:26:45 AM
CAD_U|CABEU|GAB2|AIQ|20140619073510|BEU-30|||//6/28/2014 1:26:46 AM
CAD_U|CABEU|GAB2|AIQ|20140619073510|BEU-30|||//6/28/2014 1:26:46 AM
CAD_U|CABEU|GAB2|AIQ|20140619073510|BEU-30|||//6/28/2014 1:26:46 AM
CAD_U|CABEU|GAB5|AIQ|20140623074509|BEU-30|||//6/28/2014 1:26:47 AM
CAD_U|CABEU|GAB5|AIQ|20140623074509|BEU-30|||//6/28/2014 1:26:47 AM
CAD_U|CABEU|GAB5|AIQ|20140623074509|BEU-30|||//6/28/2014 1:26:47 AM
CAD_U|CAFKU|E4353|AIQ|20140512071130|FKU-2|||//6/28/2014 1:26:48 AM
CAD_U|CAFKU|E4353|AIQ|20140512071130|FKU-2|||//6/28/2014 1:26:48 AM
CAD_U|CAFKU|E4353|AIQ|20140512071130|FKU-2|||//6/28/2014 1:26:48 AM
CAD_U|CAFKU|E4354|AIQ|20140330102106|FKU-1A|||//6/28/2014 1:26:49 AM
CAD_U|CAFKU|E4354|AIQ|20140330102106|FKU-1A|||//6/28/2014 1:26:49 AM
CAD_U|CAFKU|E4361|AIQ|20140407064119|FKU-1A|||//6/28/2014 1:26:50 AM
CAD_U|CAFKU|E4361|AIQ|20140407064119|FKU-1A|||//6/28/2014 1:26:50 AM
CAD_U|CAFKU|E4361|AIQ|20140407064119|FKU-1A|||//6/28/2014 1:26:50 AM
CAD_U|CAFKU|E4362|AIQ|20140321125125|FKU-2|||//6/28/2014 1:26:52 AM
CAD_U|CAFKU|E4362|AIQ|20140321125125|FKU-2|||//6/28/2014 1:26:52 AM
CAD_U|CAFKU|E4362|AIQ|20140321125125|FKU-2|||//6/28/2014 1:26:52 AM
CAD_U|CAFKU|E4363|AIQ|20140417161233|FKU-2|||//6/28/2014 1:26:53 AM
CAD_U|CAFKU|E4363|AIQ|20140417161233|FKU-2|||//6/28/2014 1:26:53 AM
CAD_U|CAFKU|E4363|AIQ|20140417161233|FKU-2|||//6/28/2014 1:26:53 AM
CAD_U|CAFKU|E4364|AIQ|20140512071100|FKU-1A|||//6/28/2014 1:26:54 AM
CAD_U|CAFKU|E4364|AIQ|20140512071100|FKU-1A|||//6/28/2014 1:26:54 AM
CAD_U|CAFKU|E4368|AIQ|20140512071138|FKU-2|||//6/28/2014 1:26:55 AM
CAD_U|CAFKU|E4368|AIQ|20140512071138|FKU-2|||//6/28/2014 1:26:55 AM
CAD_U|CAFKU|E4368|AIQ|20140512071138|FKU-2|||//6/28/2014 1:26:55 AM
CAD_U|CABEU|HLT406|AIQ|20140511072331|BEU-30|||//6/28/2014 1:26:56 AM
CAD_U|CABEU|HLT406|AIQ|20140511072331|BEU-30|||//6/28/2014 1:26:57 AM
CAD_U|CABEU|HLT406|AIQ|20140511072331|BEU-30|||//6/28/2014 1:26:57 AM
CAD_U|CACDF|T80|AIQ|20140528130946|HAAB|||//6/28/2014 1:26:58 AM
CAD_U|CACDF|T80|AIQ|20140528130946|HAAB|||//6/28/2014 1:26:58 AM
CAD_U|CACDF|T80|AIQ|20140528130946|HAAB|||//6/28/2014 1:26:58 AM
CAD_U|CACDF|T81|AIQ|20140528130949|HAAB|||//6/28/2014 1:26:59 AM
CAD_U|CACDF|T81|AIQ|20140528130949|HAAB|||//6/28/2014 1:26:59 AM
CAD_U|CACDF|T81|AIQ|20140528130949|HAAB|||//6/28/2014 1:26:59 AM
CAD_U|CACDF|AA460|AIQ|20130809105458|HAAB|||//6/28/2014 1:26:59 AM
CAD_U|CACDF|AA460|AIQ|20130809105458|HAAB|||//6/28/2014 1:26:59 AM
CAD_U|CACDF|AA460|AIQ|20130809105458|HAAB|||//6/28/2014 1:26:59 AM
CAD_U|CAFKU|E4371|AIQ|20140303133829|FKU-2|||//6/28/2014 1:27:00 AM
CAD_U|CAFKU|E4371|AIQ|20140303133829|FKU-2|||//6/28/2014 1:27:00 AM
CAD_U|CAFKU|E4371|AIQ|20140303133829|FKU-2|||//6/28/2014 1:27:00 AM
CAD_U|CAFKU|E4373|AIQ|20140407064153|FKU-2|||//6/28/2014 1:27:01 AM
CAD_U|CAFKU|E4373|AIQ|20140407064153|FKU-2|||//6/28/2014 1:27:01 AM
CAD_U|CAFKU|E4373|AIQ|20140407064153|FKU-2|||//6/28/2014 1:27:01 AM
CAD_U|CAFKU|E4382|AIQ|20140512071139|FKU-2|||//6/28/2014 1:27:03 AM
CAD_U|CAFKU|E4382|AIQ|20140512071139|FKU-2|||//6/28/2014 1:27:03 AM
CAD_U|CAFKU|E4382|AIQ|20140512071139|FKU-2|||//6/28/2014 1:27:03 AM
CAD_U|CAFKU|E4383|AIQ|20140504084757|FKU-1A|||//6/28/2014 1:27:04 AM
CAD_U|CAFKU|E4383|AIQ|20140504084757|FKU-1A|||//6/28/2014 1:27:04 AM
CAD_U|CAFKU|E4383|AIQ|20140504084757|FKU-1A|||//6/28/2014 1:27:04 AM
CAD_U|CAFKU|MIR1|AIQ|20140622082613|FKU-2|||//6/28/2014 1:27:05 AM
CAD_U|CAFKU|MIR1|AIQ|20140622082613|FKU-2|||//6/28/2014 1:27:05 AM
CAD_U|CAFKU|MIR1|AIQ|20140622082613|FKU-2|||//6/28/2014 1:27:05 AM
CAD_U|CAFKU|MIR2|AIQ|20140622161637|FKU-2|||//6/28/2014 1:27:06 AM
CAD_U|CAFKU|MIR2|AIQ|20140622161637|FKU-2|||//6/28/2014 1:27:06 AM
CAD_U|CAFKU|MIR2|AIQ|20140622161637|FKU-2|||//6/28/2014 1:27:06 AM
CAD_U|CAFKU|MIR3|AIQ|20140614233949|FKU-1A|||//6/28/2014 1:27:07 AM
CAD_U|CAFKU|MIR3|AIQ|20140614233949|FKU-1A|||//6/28/2014 1:27:07 AM
CAD_U|CAFKU|MIR3|AIQ|20140614233949|FKU-1A|||//6/28/2014 1:27:07 AM
CAD_U|CAFKU|MIR4|AIQ|20140623082515|FKU-2|||//6/28/2014 1:27:08 AM
CAD_U|CAFKU|MIR4|AIQ|20140623082515|FKU-2|||//6/28/2014 1:27:08 AM
CAD_U|CAFKU|MIR4|AIQ|20140623082515|FKU-2|||//6/28/2014 1:27:08 AM
CAD_U|CAFKU|E4373|AIQ|20140407064153|FKU-2|||//6/28/2014 1:30:09 AM
CAD_U|CAFKU|E4373|AIQ|20140407064153|FKU-2|||//6/28/2014 1:30:09 AM
CAD_U|CAFKU|E4373|AIQ|20140407064153|FKU-2|||//6/28/2014 1:30:09 AM
CAD_E|CASLC14007972|CASLU|EMS3CDF/|20140628013247|OOA|OTH, ASSIST|-120.727177|35.320794|RIVERSIDE RD / DIVISION ST||||633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//6/28/2014 1:32:51 AM
CAD_E|CASLC14007972|CASLU|EMS3CDF/|20140628013247|OOA|OTH, ASSIST|-120.727177|35.320794|RIVERSIDE RD / DIVISION ST||||633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//6/28/2014 1:32:52 AM
CAD_E|CASLC14007972|CASLU|EMS3CDF/|20140628013247|OOA|OTH, ASSIST|-120.727177|35.320794|RIVERSIDE RD / DIVISION ST||||633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//6/28/2014 1:33:00 AM
